id,kcbs_competition_id,name,location,state,start_date,is_state_championship,prize_amount,percent_judges_certified,created_at,updated_at
1881,3715,"Birch Run's Blue's, Brews & BBQ's","Birch Run, MI",MI,2012-08-17,true,10000,90,2018-11-17 23:14:41,2018-11-17 23:14:41
1882,3716,Jiggy with the Piggy BBQ Challenge,"Kannapolis, NC",NC,2013-05-10,false,12850,100,2018-11-17 23:14:42,2018-11-17 23:14:42
1883,3717,Taste of Grand Rapids BBQ Championship,"Grand Rapids, MI",MI,2012-07-27,true,,100,2018-11-17 23:14:44,2018-11-17 23:14:44
1884,3718,Hog Wild BBQ Festival,"Corinth, MS",MS,2012-10-05,true,7700,100,2018-11-17 23:14:44,2018-11-17 23:14:44
1885,3719,Kla Ha Ya Days Barbeque Championship,"Snohomish, WA",WA,2012-07-21,false,5300,,2018-11-17 23:14:45,2018-11-17 23:14:45
1886,3720,"Bricks, Broncs & BBQ","Russell, KS",KS,2012-10-05,true,4500,59,2018-11-17 23:14:45,2018-11-17 23:14:45
1887,3721,Big BBQ Bash- United Way of Robertson County,"Springfield, TN",TN,2012-10-12,true,6200,100,2018-11-17 23:14:45,2018-11-17 23:14:45
1888,3722,Liberty Tree BBQ Festival,"Dalton, GA",GA,2012-10-20,true,10000,100,2018-11-17 23:14:46,2018-11-17 23:14:46
1889,3725,Swine and Dandy Charity Cookoff,"Duluth, GA",GA,2012-10-12,false,9125,100,2018-11-17 23:14:46,2018-11-17 23:14:46
1890,3747,Autumn Blaze Smokeoff,"Garnett, KS",KS,2012-10-19,true,3800,90,2018-11-17 23:14:46,2018-11-17 23:14:46
1891,3749,Pig in the Park,"Whitewater, WI",WI,2012-09-21,true,4600,100,2018-11-17 23:14:47,2018-11-17 23:14:47
1892,3751,Smoke on the Snake,"Idaho Falls, ID",ID,2012-09-14,true,5000,,2018-11-17 23:14:47,2018-11-17 23:14:47
1893,3752,WNC Barbeque Festival,"Maggie Valley, NC",NC,2013-07-26,true,10200,100,2018-11-17 23:14:47,2018-11-17 23:14:47
1894,3753,Cornerstone Rib & Chili Cook-off (Competitor's Series),"Brentwood, CA",CA,2012-08-17,false,2500,,2018-11-17 23:14:49,2018-11-17 23:14:49
1895,3754,Calhoun KOA's ""Smokin Up the Campground"","Calhoun, GA",GA,2012-11-30,true,7800,100,2018-11-17 23:14:50,2018-11-17 23:14:50
1896,3755,BBQ & Blues in the Park,"Mount Holly, NJ",NJ,2012-09-08,true,4950,,2018-11-17 23:14:50,2018-11-17 23:14:50
1897,3761,Golden Acorn III & Border Cup AZ vs CA I,"Campo, CA",CA,2012-08-10,true,5000,100,2018-11-17 23:14:50,2018-11-17 23:14:50
1898,3771,PorktoberQue,"Dothan, AL",AL,2012-10-05,true,4800,100,2018-11-17 23:14:51,2018-11-17 23:14:51
1899,3772,The Jim Bowie BBQ Throwdown,"Vidalia, LA",LA,2012-09-29,true,10000,100,2018-11-17 23:14:51,2018-11-17 23:14:51
1900,3776,The Best BBQ Chef Competition,"New London, CT",CT,2012-09-29,true,4600,93,2018-11-17 23:14:51,2018-11-17 23:14:51
1901,3777,"Blues, Views and BBQ (Competitor's Series)","Westport, CT",CT,2012-09-01,false,,100,2018-11-17 23:14:52,2018-11-17 23:14:52
1902,3778,Future Legends of BBQ (Competitor's Series),"Tuxedo, NC",NC,2012-10-13,false,,50,2018-11-17 23:14:52,2018-11-17 23:14:52
1903,3779,BBQ Capital Cook-Off,"Lexington, NC",NC,2013-04-26,true,15900,100,2018-11-17 23:14:52,2018-11-17 23:14:52
1904,3781,Smoke on the Water Arkansas Championship,"Pine Bluff, AR",AR,2012-09-14,true,15000,100,2018-11-17 23:14:55,2018-11-17 23:14:55
1905,3782,Rails 'N Trails BBQ Festival,"Herington, KS",KS,2012-09-21,true,3000,,2018-11-17 23:14:55,2018-11-17 23:14:55
1906,3783,Truman Heritage Festival BBQ Championship ,"Grandview, MO",MO,2013-05-03,true,4750,99,2018-11-17 23:14:55,2018-11-17 23:14:55
1907,3786,33rd Annual American Royal World Series of Barbecue? Open,"Kansas City, MO",MO,2012-10-04,true,50000,100,2018-11-17 23:14:57,2018-11-17 23:14:57
1908,3788,Jack Daniel's World Championship Invitational Barbecue,"Lynchburg, TN",TN,2012-10-26,false,,,2018-11-17 23:14:57,2018-11-17 23:14:57
1909,3790,Don't Be Cruel BBQ Duel,"Tupelo, MS",MS,2013-03-15,true,14200,100,2018-11-17 23:14:58,2018-11-17 23:14:58
1910,3792,Smokin on the River Chattooga's BBQ Cook-Off (GBC Qualifier),"Summerville, GA",GA,2013-04-05,true,9550,100,2018-11-17 23:15:01,2018-11-17 23:15:01
1911,3793,Wabash Ribber Fest Barbecue Championship,"Mt. Carmel, IL",IL,2013-04-26,true,5000,100,2018-11-17 23:15:02,2018-11-17 23:15:02
1912,3795,Music City Southern Hotwing Festival (Competitors Series),"Nashville, TN",TN,2012-09-29,false,1350,,2018-11-17 23:15:03,2018-11-17 23:15:03
1913,3799,World Food Championships~ World Barbecue Championship (Competitor's Series),"Las Vegas, NV",NV,2012-11-01,false,,,2018-11-17 23:15:04,2018-11-17 23:15:04
1914,3806,Georgia BBQ Championship Throwdown(GBC Qualifier),"Young Harris, GA",GA,2013-02-08,true,5400,100,2018-11-17 23:15:04,2018-11-17 23:15:04
1915,3811,9th Annual Best Dam Barbecue Challenge,"Boulder City, NV",NV,2013-05-24,true,12000,100,2018-11-17 23:15:05,2018-11-17 23:15:05
1916,3812,Whiting 4th of July BBQ Cookoff,"Whiting, IA",IA,2013-07-03,true,8500,100,2018-11-17 23:15:07,2018-11-17 23:15:07
1917,3814,Naptown barBAYq Contest & Music Festival,"Annapolis, MD",MD,2013-05-03,true,10000,100,2018-11-17 23:15:08,2018-11-17 23:15:08
1918,3815,Pony Express BBQ Challenge,"Gothenburg, NE",NE,2013-04-26,true,7500,,2018-11-17 23:15:10,2018-11-17 23:15:10
1919,3816,Smokin' On the Pecos,"Artesia, NM",NM,2013-06-28,true,14000,97,2018-11-17 23:15:11,2018-11-17 23:15:11
1920,3817,Mr. BBQ Barbeque Challenge,"Davenport, IA",IA,2013-06-22,true,10000,100,2018-11-17 23:15:13,2018-11-17 23:15:13
1921,3818,Hogs N Hayrides,"West City, IL",IL,2012-10-27,true,3500,,2018-11-17 23:15:15,2018-11-17 23:15:15
1922,3819,The Little Engine that Could II,"Vista, CA",CA,2012-12-14,true,6500,,2018-11-17 23:15:15,2018-11-17 23:15:15
1923,3820,Wild Wild West III BBQ Championship,"Lake Elsinore, CA",CA,2012-12-30,true,6500,100,2018-11-17 23:15:15,2018-11-17 23:15:15
1924,3821,The Ultimate BBQ Showdown East vs. West IV,"Wildomar, CA",CA,2013-04-05,true,13000,100,2018-11-17 23:15:16,2018-11-17 23:15:16
1925,3827,"Santa Anita Win, Place, & BBQ Showdown (Judges Roster Full)","Arcadia, CA",CA,2012-10-27,true,10000,100,2018-11-17 23:15:18,2018-11-17 23:15:18
1926,3828,Grand Lake BBQ Festival,"Langley, OK",OK,2013-05-17,true,10000,100,2018-11-17 23:15:18,2018-11-17 23:15:18
1927,3829,Lakeland Pig Festival,"Lakeland, FL",FL,2013-01-25,true,30000,100,2018-11-17 23:15:19,2018-11-17 23:15:19
1928,3830,Big Poppa Smokers - King of the Smoker (Invitational Competitor's Series),"Coachella, CA",CA,2012-12-07,false,50000,,2018-11-17 23:15:22,2018-11-17 23:15:22
1929,3831,Foothills Country Fair BBQ Bash,"Cleveland, TN",TN,2013-07-26,true,15000,100,2018-11-17 23:15:22,2018-11-17 23:15:22
1930,3832,Kennett Jaycee's Show Me State BBQ Cookoff,"Kennett, MO",MO,2013-04-05,true,8500,100,2018-11-17 23:15:24,2018-11-17 23:15:24
1931,3835,2nd Annual High Point BBQ Battle,"Clarksburg, MD",MD,2012-10-12,true,2300,100,2018-11-17 23:15:26,2018-11-17 23:15:26
1932,3839,Hogging Up Virginia Bluegrass BBQ Festival (JUDGES FULL),"Winchester, VA",VA,2013-06-28,true,5300,100,2018-11-17 23:15:26,2018-11-17 23:15:26
1933,3840,Smoke on the Water NEVADA BBQ Championship,"Laughlin, NV",NV,2012-11-09,false,14000,100,2018-11-17 23:15:27,2018-11-17 23:15:27
1934,3842,Laurie Hillbilly BBQ,"Laurie, MO",MO,2013-08-02,true,7125,81,2018-11-17 23:15:28,2018-11-17 23:15:28
1935,3843,South Park Kick Ass BBQ Competition,"Fairplay, CO",CO,2013-06-21,true,5110,100,2018-11-17 23:15:30,2018-11-17 23:15:30
1936,3844,"BBQ, Blues & Brews on the Bay","North Bend, OR",OR,2013-05-25,true,5500,100,2018-11-17 23:15:31,2018-11-17 23:15:31
1937,3848,Liberty 4th Fest BBQ Contest,"Liberty, MO",MO,2013-07-03,true,2000,100,2018-11-17 23:15:32,2018-11-17 23:15:32
1938,3850,5th Annual Lake Havasu Music Brews & BBQ Championship,"Lake Havasu City, AZ",AZ,2013-01-25,true,15000,100,2018-11-17 23:15:33,2018-11-17 23:15:33
1939,3858,BBQ Championship & Hog Wild Festival,"Mobile, AL",AL,2013-03-08,true,12325,100,2018-11-17 23:15:36,2018-11-17 23:15:36
1940,3859,It's A Smokin Good Thang,"Tecumseh, OK",OK,2013-06-07,true,6000,84,2018-11-17 23:15:37,2018-11-17 23:15:37
1941,3860,"Blues, BBQ & Bargains","Hays, KS",KS,2013-07-19,true,7500,74,2018-11-17 23:15:38,2018-11-17 23:15:38
1942,3861,I Love Barbecue & Music Festival,"Lake Placid, NY",NY,2013-07-04,true,4000,100,2018-11-17 23:15:40,2018-11-17 23:15:40
1943,3862,Cherokee Strip Cook-Off,"Ponca City, OK",OK,2013-09-13,true,6450,100,2018-11-17 23:15:41,2018-11-17 23:15:41
1944,3863,Benton KY Kiwanis Barbeque Kook Off,"Benton, KY",KY,2013-03-29,true,3800,,2018-11-17 23:15:43,2018-11-17 23:15:43
1945,3864,Slidell BBQ Challenge,"Slidell, LA",LA,2013-03-29,true,10000,100,2018-11-17 23:15:44,2018-11-17 23:15:44
1946,3865,BBQ Boogie & Blues,"Calhoun, GA",GA,2013-04-26,true,8000,100,2018-11-17 23:15:45,2018-11-17 23:15:45
1947,3866,Main Street BBQ & Bluesfest,"Washington, MO",MO,2013-04-19,true,7000,100,2018-11-17 23:15:46,2018-11-17 23:15:46
1948,3867,"Boats, Bands and BBQ","Pueblo, CO",CO,2013-06-07,true,11350,100,2018-11-17 23:15:48,2018-11-17 23:15:48
1949,3868,Ohio Veterans Barbeque Cook-off,"Kettering, OH",OH,2013-07-12,true,6000,100,2018-11-17 23:15:49,2018-11-17 23:15:49
1950,3869,Bixby BBQ & Blues Festival,"Bixby, OK",OK,2013-05-03,true,12000,100,2018-11-17 23:15:51,2018-11-17 23:15:51
1951,3870,Blue Ridge BBQ & Music Festival,"Tryon, NC",NC,2013-06-14,true,22525,100,2018-11-17 23:15:53,2018-11-17 23:15:53
1952,3871,California Honey Harvest Festival & KCBS BBQ,"Fillmore, CA",CA,2013-06-14,true,8000,100,2018-11-17 23:15:56,2018-11-17 23:15:56
1953,3872,5th Annual Auburn Hills Barbecue Cook-off,"Auburn Hills, MI",MI,2013-06-21,true,8000,100,2018-11-17 23:15:57,2018-11-17 23:15:57
1954,3959,Holiday Grilling for Kids (Competitor's Series),"Mesa, AZ",AZ,2012-12-07,true,,,2018-11-17 23:24:11,2018-11-17 23:24:11
1955,3990,Wild Wild West III BBQ Championship,"Lake Elsinore, CA",CA,2012-12-31,true,6500,100,2018-11-17 23:24:11,2018-11-17 23:24:11
1956,4192,Chubby Hubby BBQ Bash,"Mesa, AZ",AZ,2013-02-15,true,2500,100,2018-11-17 23:24:12,2018-11-17 23:24:12
1957,4199,Sam's Club National BBQ Tour,"Tampa, FL",FL,2013-02-15,false,10000,100,2018-11-17 23:24:13,2018-11-17 23:24:13
1958,4187,Chubby Hubby BBQ Bash,"Mesa, AZ",AZ,2013-02-16,true,2500,100,2018-11-17 23:24:14,2018-11-17 23:24:14
1959,3977,Polar Bear Challenge,"Columbia, MO",MO,2013-02-22,true,5010,,2018-11-17 23:24:15,2018-11-17 23:24:15
1960,4200,Sam's Club National BBQ Tour,"Daphne, AL",AL,2013-02-22,false,10000,100,2018-11-17 23:24:16,2018-11-17 23:24:16
1961,3882,Smokin in the Square,"Pensacola, FL",FL,2013-03-01,true,9400,100,2018-11-17 23:24:17,2018-11-17 23:24:17
1962,4211,Sam's Club National BBQ Tour,"Baton Rouge, LA",LA,2013-03-01,false,10000,100,2018-11-17 23:24:19,2018-11-17 23:24:19
1963,4212,Sam's Club National BBQ Tour,"Westworth Village, TX",TX,2013-03-08,false,10000,100,2018-11-17 23:24:20,2018-11-17 23:24:20
1964,3968,NKC MO State BBQ Championship,"N. Kansas City, MO",MO,2013-03-15,true,10000,100,2018-11-17 23:24:21,2018-11-17 23:24:21
1965,4138,2nd Annual Santa Anita Winners' Circle BBQ Championship,"Arcadia, CA",CA,2013-03-15,true,15000,,2018-11-17 23:24:24,2018-11-17 23:24:24
1966,4147,"Smokin' At The Run Miami, OK","Miami, OK",OK,2013-03-15,true,7500,100,2018-11-17 23:24:25,2018-11-17 23:24:25
1967,4205,Sam's Club National BBQ Tour,"Albuquerque, NM",NM,2013-03-15,false,10000,100,2018-11-17 23:24:27,2018-11-17 23:24:27
1968,3893,Best of the Basin Barbeque Championship,"Midland, TX",TX,2013-03-22,false,8500,100,2018-11-17 23:24:28,2018-11-17 23:24:28
1969,3899,Heatin' Up the Bricks,"Kearney, NE",NE,2013-03-22,true,6500,77,2018-11-17 23:24:30,2018-11-17 23:24:30
1970,3918,Hammond Blues and BBQ,"Hammond, LA",LA,2013-03-22,true,12000,100,2018-11-17 23:24:31,2018-11-17 23:24:31
1971,4206,Sam's Club National BBQ Tour,"Tucson, AZ",AZ,2013-03-22,false,10000,100,2018-11-17 23:24:33,2018-11-17 23:24:33
1972,4188,Firelake BBQ Cook-off,"Shawnee, OK",OK,2013-03-29,true,4600,100,2018-11-17 23:24:34,2018-11-17 23:24:34
1973,4207,Sam's Club National BBQ Tour,"Thornton, CO",CO,2013-03-29,false,10000,100,2018-11-17 23:24:35,2018-11-17 23:24:35
1974,3900,Stillwater Elks 25th Annual Blazathon,"Stillwater, OK",OK,2013-04-05,true,5500,100,2018-11-17 23:24:36,2018-11-17 23:24:36
1975,4106,Smokin' On Big Creek,"Pleasant Hill, MO",MO,2013-04-05,true,7000,100,2018-11-17 23:24:38,2018-11-17 23:24:38
1976,4208,Sam's Club National BBQ Tour,"Salt Lake City, UT",UT,2013-04-05,false,10000,100,2018-11-17 23:24:40,2018-11-17 23:24:40
1977,4244,Third Annual Bull Moose BBQ Contest,"Somerville, TN",TN,2013-04-05,true,3000,100,2018-11-17 23:24:41,2018-11-17 23:24:41
1978,4287,1st Annual Parkinson's Smoke Out ,"Evansville, IN",IN,2013-04-05,true,6300,,2018-11-17 23:24:43,2018-11-17 23:24:43
1979,4007,Kings of the Que BBQ Championship,"Woodland, CA",CA,2013-04-06,true,1950,,2018-11-17 23:24:44,2018-11-17 23:24:44
1980,3914,Smoke In The Spring,"Osage City, KS",KS,2013-04-12,true,10000,100,2018-11-17 23:24:45,2018-11-17 23:24:45
1981,3984,Smoke on the Falls,"Gadsden, AL",AL,2013-04-12,true,9000,100,2018-11-17 23:24:48,2018-11-17 23:24:48
1982,4027,Grilling on the River '13,"Columbus, MS",MS,2013-04-12,true,8000,100,2018-11-17 23:24:49,2018-11-17 23:24:49
1983,4209,Sam's Club National BBQ Tour,"Renton, WA",WA,2013-04-12,false,10000,100,2018-11-17 23:24:50,2018-11-17 23:24:50
1984,4341,The Best Dam BBQ Contest at Smithville Lake,"Smithville, MO",MO,2013-04-12,true,3500,100,2018-11-17 23:24:51,2018-11-17 23:24:51
1985,3884,8th Annual Smokin' Red Dirt BBQ,"Enid, OK",OK,2013-04-19,true,11300,100,2018-11-17 23:24:53,2018-11-17 23:24:53
1986,3920,Rock'n Ribs BBQ Festival,"Springfield, MO",MO,2013-04-19,true,7800,100,2018-11-17 23:24:55,2018-11-17 23:24:55
1987,3952,High on the Hog Festival,"Winchester, TN",TN,2013-04-19,true,11700,100,2018-11-17 23:24:57,2018-11-17 23:24:57
1988,3995,New York City BBQ Cookoff,"Staten Island, NY",NY,2013-04-19,true,5650,100,2018-11-17 23:24:59,2018-11-17 23:24:59
1989,3996,5th Annual VFW Post 846 BBQ Challenge (FULL),"Overland Park, KS",KS,2013-04-19,true,4000,90,2018-11-17 23:25:00,2018-11-17 23:25:00
1990,4028,Kings Mountain Firehouse BBQ Cook-off,"Kings Mountain, NC",NC,2013-04-19,true,10400,100,2018-11-17 23:25:02,2018-11-17 23:25:02
1991,4058,Cornelia Apple Blossom BBQ Festivals (GBC Qualifier),"Cornelia, GA",GA,2013-04-19,true,8650,100,2018-11-17 23:25:04,2018-11-17 23:25:04
1992,4104,Pork in the Park Barbeque Festival,"Salisbury, MD",MD,2013-04-19,true,20200,100,2018-11-17 23:25:05,2018-11-17 23:25:05
1993,4119,Smoke Over Veishea,"Ames, IA",IA,2013-04-19,true,6570,100,2018-11-17 23:25:08,2018-11-17 23:25:08
1994,4210,Sam's Club National BBQ Tour (Regional),"Las Vegas, NV",NV,2013-04-19,false,20000,100,2018-11-17 23:25:09,2018-11-17 23:25:09
1995,3939,High Desert BBQ Showdown,"Victorville, CA",CA,2013-04-20,true,7400,100,2018-11-17 23:25:10,2018-11-17 23:25:10
1996,3983,Smokin' In The Creek,"Sugar Creek, MO",MO,2013-04-26,true,7915,96,2018-11-17 23:25:11,2018-11-17 23:25:11
1997,4077,Smokin 'n' the Ville,"Edwardsville, KS",KS,2013-04-26,true,1920,100,2018-11-17 23:25:13,2018-11-17 23:25:13
1998,4101,Char-Broil Pig Bowl (GBC Qualifier),"Columbus, GA",GA,2013-04-26,true,7500,100,2018-11-17 23:25:14,2018-11-17 23:25:14
1999,4149,R'Kansas City State BBQ Championship,"Arkansas City, KS",KS,2013-04-26,true,5000,100,2018-11-17 23:25:15,2018-11-17 23:25:15
2000,4214,Sam's Club National BBQ Tour,"Overland Park, KS",KS,2013-04-26,false,10000,100,2018-11-17 23:25:16,2018-11-17 23:25:16
2001,4237,Smokin' in the Ozarks,"Rogers, AR",AR,2013-04-26,true,11000,100,2018-11-17 23:25:17,2018-11-17 23:25:17
2002,4277,7th Stagecoach BBQ Fest,"Indio, CA",CA,2013-04-27,true,5000,,2018-11-17 23:25:18,2018-11-17 23:25:18
2003,4285,Southern Hot Wing Contest,"Memphis, TN",TN,2013-04-28,false,2050,,2018-11-17 23:25:19,2018-11-17 23:25:19
2004,4296,Smoke on the Water NEVADA BBQ Championship,"Laughlin, NV",NV,2013-05-02,true,20000,100,2018-11-17 23:25:19,2018-11-17 23:25:19
2005,3874,The Masters in May,"Fremont, WI",WI,2013-05-03,true,5000,100,2018-11-17 23:25:20,2018-11-17 23:25:20
2006,3912,Columbia Elks Lodge #594 BBQ Contest,"Columbia, MO",MO,2013-05-03,true,2400,100,2018-11-17 23:25:22,2018-11-17 23:25:22
2007,3917,"Brew, Blues & Bar-B-Q Cook-Off","Lansing, KS",KS,2013-05-03,true,3900,100,2018-11-17 23:25:23,2018-11-17 23:25:23
2008,3922,West Knoxville RotaryBBQ Cookoff,"Knoxville, TN",TN,2013-05-03,true,10000,100,2018-11-17 23:25:24,2018-11-17 23:25:24
2009,3933,The Whistle Stop Festival & Rocket City BBQ,"Huntsville, AL",AL,2013-05-03,true,20000,100,2018-11-17 23:25:26,2018-11-17 23:25:26
2010,4041,North Platte Honky Tonk Barbecue Festival,"North Platte, NE",NE,2013-05-03,true,8000,90,2018-11-17 23:25:28,2018-11-17 23:25:28
2011,4156,Smokelawn,"Hot Springs, AR",AR,2013-05-03,true,7600,,2018-11-17 23:25:29,2018-11-17 23:25:29
2012,4159,1st Annual Show Low BBQ Throwdown,"Show Low, AZ",AZ,2013-05-03,true,10000,,2018-11-17 23:25:30,2018-11-17 23:25:30
2013,4183,Apple Blossom Barbecue Contest,"St. Joseph, MO",MO,2013-05-03,true,10100,95,2018-11-17 23:25:31,2018-11-17 23:25:31
2014,4215,Sam's Club National BBQ Tour,"St. Charles, MO",MO,2013-05-03,false,10000,100,2018-11-17 23:25:33,2018-11-17 23:25:33
2015,4268,Battle of Brandon BBQ Challenge,"Brandon, MS",MS,2013-05-03,true,8000,100,2018-11-17 23:25:34,2018-11-17 23:25:34
2016,3928,Smokin' on the Water,"Liberty, IN",IN,2013-05-04,true,5000,,2018-11-17 23:25:35,2018-11-17 23:25:35
2017,3936,BBQ Jamboree,"Fredericksburg, VA",VA,2013-05-10,true,10000,100,2018-11-17 23:25:36,2018-11-17 23:25:36
2018,3944,"Rods, Ribs & Rock N Roll 2013","Manhattan, KS",KS,2013-05-10,true,5410,90,2018-11-17 23:25:38,2018-11-17 23:25:38
2019,3945,Boss Hog Cook-Off (GBC Qualifier),"Waynesboro, GA",GA,2013-05-10,true,11150,100,2018-11-17 23:25:39,2018-11-17 23:25:39
2020,3961,Mississippi Springfest,"Ashland, MS",MS,2013-05-10,true,,100,2018-11-17 23:33:59,2018-11-17 23:33:59
2021,3966,Roman Roast on the River (GBC Qualifier),"Rome, GA",GA,2013-05-10,true,10500,100,2018-11-17 23:34:00,2018-11-17 23:34:00
2022,3973,Boots & BBQ Festival,"Claremore, OK",OK,2013-05-10,true,10000,90,2018-11-17 23:34:01,2018-11-17 23:34:01
2023,4032,Sertoma 48 BBQ,"Lawrence, KS",KS,2013-05-10,true,4800,100,2018-11-17 23:34:02,2018-11-17 23:34:02
2024,4070,West Coast BBQ Classic,"Long Beach, CA",CA,2013-05-10,true,9000,100,2018-11-17 23:34:04,2018-11-17 23:34:04
2025,4086,Green Lane Fire CO's ,"Green Lane, PA",PA,2013-05-10,true,6000,100,2018-11-17 23:34:06,2018-11-17 23:34:06
2026,4189,Wild West BBQ,"Lamar, CO",CO,2013-05-10,true,10000,,2018-11-17 23:34:07,2018-11-17 23:34:07
2027,4201,Sam's Club National BBQ Tour,"Knoxville, TN",TN,2013-05-10,false,10000,100,2018-11-17 23:34:08,2018-11-17 23:34:08
2028,4243,Platte City BBQ Cook-Off,"Platte City, MO",MO,2013-05-10,true,4550,100,2018-11-17 23:34:10,2018-11-17 23:34:10
2029,4317,2013 Optimist Kick-Off Cook-Off,"Florissant, MO",MO,2013-05-10,true,5000,100,2018-11-17 23:34:11,2018-11-17 23:34:11
2030,4345,BBQ in the Bluffs,"Council Bluffs, IA",IA,2013-05-10,true,4850,100,2018-11-17 23:34:12,2018-11-17 23:34:12
2031,3902,Chesapeake Jubilee BBQ Cook-off,"Chesapeake, VA",VA,2013-05-17,true,14000,100,2018-11-17 23:34:13,2018-11-17 23:34:13
2032,3923,Buckeye State BBQ Championship,"West Chester, OH",OH,2013-05-17,true,7000,100,2018-11-17 23:34:15,2018-11-17 23:34:15
2033,3967,Bloomin' BBQ & Bluegrass,"Sevierville, TN",TN,2013-05-17,true,16600,100,2018-11-17 23:34:16,2018-11-17 23:34:16
2034,3970,Taste of Wheatstock,"Abilene, KS",KS,2013-05-17,true,5250,100,2018-11-17 23:34:17,2018-11-17 23:34:17
2035,4034,Hawgin' on Lanier (GBC Qualifier),"Gainesville, GA",GA,2013-05-17,true,18750,100,2018-11-17 23:34:18,2018-11-17 23:34:18
2036,4063,Minnesota in May,"Faribault, MN",MN,2013-05-17,true,10000,100,2018-11-17 23:34:20,2018-11-17 23:34:20
2037,4076,Middletown BBQ Cook Off,"Middletown, DE",DE,2013-05-17,true,7500,100,2018-11-17 23:34:21,2018-11-17 23:34:21
2038,4127,Bakersfield's Biggest Baddest BBQ Championship,"Bakersfield, CA",CA,2013-05-17,true,10500,,2018-11-17 23:34:23,2018-11-17 23:34:23
2039,4139,Lake of the Ozarks Blues & BBQ Weekend,"Lake of the Ozarks, MO",MO,2013-05-17,true,10000,100,2018-11-17 23:34:25,2018-11-17 23:34:25
2040,4144,Cotton Pickin' BBQ Cook-Off,"Hartselle, AL",AL,2013-05-17,true,4700,100,2018-11-17 23:34:26,2018-11-17 23:34:26
2041,4202,Sam's Club National BBQ Tour,"Marietta, GA",GA,2013-05-17,false,10000,100,2018-11-17 23:34:27,2018-11-17 23:34:27
2042,4240,3rd Annual Smokin on the Lake,"Monroe City, MO",MO,2013-05-17,true,4550,100,2018-11-17 23:34:28,2018-11-17 23:34:28
2043,4390,Randolph County Pig Party,"Steeleville, IL",IL,2013-05-17,true,10000,90,2018-11-17 23:34:29,2018-11-17 23:34:29
2044,4060,The Lexington Battle-Green BBQ Festival,"Lexington, MA",MA,2013-05-18,true,4000,95,2018-11-17 23:34:30,2018-11-17 23:34:30
2045,4069,Tony Stone Low & Slow BBQ Competition,"Hoofddorp, Netherlands",ds,2013-05-18,false,,100,2018-11-17 23:34:31,2018-11-17 23:34:31
2046,4059,Lewisburg Rotary Club BBQ Cook-off,"Lewisburg, TN",TN,2013-05-24,true,6700,100,2018-11-17 23:34:33,2018-11-17 23:34:33
2047,4075,"Westmont Red, White & BBQ","Westmont, IL",IL,2013-05-24,true,10050,100,2018-11-17 23:34:34,2018-11-17 23:34:34
2048,4158,Memorial Day Salute to Service,"Mesa , AZ",AZ,2013-05-24,true,10000,,2018-11-17 23:34:38,2018-11-17 23:34:38
2049,4267,"Blues, Brews & BBQ","Brentwood, CA",CA,2013-05-24,true,8200,,2018-11-17 23:34:39,2018-11-17 23:34:39
2050,4315,Papa Joe's Banjo-B-Que (GBC Qualifier),"Evans, GA",GA,2013-05-24,true,40000,,2018-11-17 23:34:41,2018-11-17 23:34:41
2051,4012,Roc City Rib Fest,"Rochester, NY",NY,2013-05-25,true,15000,85,2018-11-17 23:34:42,2018-11-17 23:34:42
2052,4105,The Memorial Day Pignic,"Fort Ritchie, MD",MD,2013-05-25,true,6700,100,2018-11-17 23:34:46,2018-11-17 23:34:46
2053,4131,Smokin' In The Junction,"West Des Moines, IA",IA,2013-05-25,true,10500,95,2018-11-17 23:34:47,2018-11-17 23:34:47
2054,4298,UKBBQA Q on the Canal,"Snarestone Leicestershire, UK",UK,2013-05-25,false,,,2018-11-17 23:34:48,2018-11-17 23:34:48
2055,3873,Big Blue BBQ Championship,"Marysville, KS",KS,2013-05-31,true,8000,100,2018-11-17 23:34:49,2018-11-17 23:34:49
2056,3885,McLouth BBQ Blowout 22nd Annual,"McLouth, KS",KS,2013-05-31,true,6075,100,2018-11-17 23:34:50,2018-11-17 23:34:50
2057,3950,Que for the Troops,"Levittown, PA",PA,2013-05-31,false,1600,100,2018-11-17 23:34:51,2018-11-17 23:34:51
2058,3978,Smokin' in Steele,"Owatonna, MN",MN,2013-05-31,true,10000,100,2018-11-17 23:34:53,2018-11-17 23:34:53
2059,4030,2nd Annual Valley Veterans Barbecue Competition,"Valley, NE",NE,2013-05-31,true,5000,100,2018-11-17 23:34:54,2018-11-17 23:34:54
2060,4079,Okfuskee Volunteer Firefighters Wildfire Cookoff,"Okemah, OK",OK,2013-05-31,true,5000,,2018-11-17 23:34:56,2018-11-17 23:34:56
2061,4087,Valley Center Spring Fling,"Valley Center, KS",KS,2013-05-31,true,4800,100,2018-11-17 23:34:57,2018-11-17 23:34:57
2062,4100,Variety Children's Charity BBQ Bash,"Memphis, TN",TN,2013-05-31,true,12000,100,2018-11-17 23:34:58,2018-11-17 23:34:58
2063,4115,Original SD BBQ Championships,"Huron, SD",SD,2013-05-31,true,9300,100,2018-11-17 23:35:00,2018-11-17 23:35:00
2064,4117,Royal Gorge Holy Smoke BBQ Showdown,"Canon City, CO",CO,2013-05-31,true,10000,,2018-11-17 23:35:01,2018-11-17 23:35:01
